dissimilarity_ang_0_dist_1,dissimilarity_ang_45_dist_1,dissimilarity_ang_90_dist_1,dissimilarity_ang_135_dist_1,correlation_ang_0_dist_1,correlation_ang_45_dist_1,correlation_ang_90_dist_1,correlation_ang_135_dist_1,homogeneity_ang_0_dist_1,homogeneity_ang_45_dist_1,homogeneity_ang_90_dist_1,homogeneity_ang_135_dist_1,contrast_ang_0_dist_1,contrast_ang_45_dist_1,contrast_ang_90_dist_1,contrast_ang_135_dist_1,ASM_ang_0_dist_1,ASM_ang_45_dist_1,ASM_ang_90_dist_1,ASM_ang_135_dist_1,energy_ang_0_dist_1,energy_ang_45_dist_1,energy_ang_90_dist_1,energy_ang_135_dist_1,pathology,image_path
0.00038520789892568653,0.0005142761695421154,0.0003800349479078355,0.0005581508613610533,0.9803186681197765,0.9737305845103184,0.9805818988569255,0.9714894491493322,0.9998073960505371,0.9997428619152291,0.9998099825260462,0.9997209245693195,0.00038520789892568653,0.0005142761695421154,0.0003800349479078355,0.0005581508613610533,0.9800426929741929,0.97990899506732,0.9800489400266206,0.9798651674279064,0.9899710566345831,0.9899035281618709,0.9899742117987824,0.9898813905857138,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/50993787.xml
0.00025876785873571147,0.0003763211821785419,0.0002655240302191074,0.00036572058549745617,0.9528724510579174,0.9314800360981255,0.9516393144290645,0.9334101759263471,0.9998706160706322,0.9998118394089106,0.9998672379848904,0.9998171397072513,0.00025876785873571147,0.0003763211821785419,0.0002655240302191074,0.00036572058549745617,0.994250500948027,0.9941316811996908,0.9942440529637688,0.9941422739302863,0.9971211064600062,0.9970615232771199,0.9971178731543071,0.9970668352373808,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/50993814.xml
0.00042627515295712195,0.0005641873122488939,0.0004141821624371221,0.0006048229328597224,0.9800391269812313,0.9735876140079585,0.9806043292218193,0.9716852605283648,0.9997868624235213,0.9997179063438757,0.9997929089187816,0.9996975885335702,0.00042627515295712195,0.0005641873122488939,0.0004141821624371221,0.0006048229328597224,0.97821837002584,0.9780754211970695,0.9782316280336939,0.9780348330799156,0.9890492252794296,0.9889769568584849,0.9890559276571239,0.9889564363913689,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/50993841.xml
0.0002455203574352485,0.000351586456589342,0.0002575759716648769,0.000351586456589342,0.9514884271115959,0.9305481365579965,0.9491035728168801,0.9305481365579965,0.9998772398212825,0.9998242067717054,0.9998712120141676,0.9998242067717054,0.0002455203574352485,0.000351586456589342,0.0002575759716648769,0.000351586456589342,0.9946934721648134,0.9945862330055594,0.9946817034792228,0.9945862330055594,0.9973432068073725,0.997289442943,0.9973373067719982,0.997289442943,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/50993868.xml
0.00036886931398844876,0.0004954306643312963,0.0003719397030840822,0.0005504948748691581,0.9807117015182606,0.9741000481359426,0.9805500782821074,0.9712214204993431,0.9998155653430058,0.9997522846678344,0.999814030148458,0.9997247525625654,0.00036886931398844876,0.0004954306643312963,0.0003719397030840822,0.0005504948748691581,0.9805072722552846,0.9803761821576343,0.9805052577585167,0.9803211755401605,0.990205671694161,0.9901394761131557,0.9902046544823533,0.9901116985169707,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/50993895.xml
0.00024581474635303646,0.00036027305664745386,0.00025904783436010476,0.0003483473853812325,0.951666616822086,0.9291785253451738,0.9490618309602218,0.9315228406075526,0.9998770926268236,0.9998198634716764,0.9998704760828201,0.9998258263073094,0.00024581474635303646,0.00036027305664745386,0.00025904783436010476,0.0003483473853812325,0.9946684285850341,0.9945527972230753,0.994655484411347,0.9945647144435673,0.9973306515820288,0.9972726794729089,0.9973241621515779,0.9972786543607395,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/50993922.xml
0.00039006531606918963,0.0005080924881448153,0.00037370593831835563,0.0005588870139083509,0.9805996502140721,0.9747355564695629,0.9814122792499057,0.9722098442070302,0.9998049673419656,0.9997459537559276,0.9998131470308407,0.9997205564930458,0.00039006531606918963,0.0005080924881448153,0.00037370593831835563,0.0005588870139083509,0.9795039897606874,0.979381194789642,0.979521443797706,0.9793304544605963,0.9896989389509758,0.9896369004789797,0.9897077567634327,0.9896112643157394,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/50993949.xml
0.00024139891258621548,0.00034496108366366337,0.00025051103072778314,0.00034849461589069194,0.952291726121119,0.9318411248088629,0.9504881276498518,0.9311429545124109,0.9998793005437068,0.9998275194581681,0.9998747444846361,0.9998257526920546,0.00024139891258621548,0.00034496108366366337,0.00025051103072778314,0.00034849461589069194,0.9946987631843686,0.994594025630593,0.9946899363472224,0.9945904945487142,0.9973458593609182,0.9972933498377461,0.9973414341875215,0.9972915795035643,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/50993976.xml
5.446194979079252e-06,9.422752605409499e-06,5.298705702820325e-06,3.975223755407133e-06,0.7909577288444383,0.638413367658353,0.7966075201041631,0.8474556394808677,0.9999972769025105,0.9999952886236972,0.9999973506471485,0.9999980123881224,5.446194979079252e-06,9.422752605409499e-06,5.298705702820325e-06,3.975223755407133e-06,0.9999685007548482,0.9999645178755651,0.9999686496920205,0.9999699653314293,0.9999842502533969,0.9999822587804071,0.9999843247231531,0.9999849825529528,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/22614353.xml
6.138008935881212e-05,0.00010615319732031639,8.065807569848716e-05,9.290245146895928e-05,0.9972320949311008,0.9952142323795282,0.9963625634994898,0.9958116236220285,0.9999693099553206,0.9999469234013398,0.9999596709621508,0.9999535487742657,6.138008935881212e-05,0.00010615319732031639,8.065807569848716e-05,9.290245146895928e-05,0.9777629753698043,0.9777128401575169,0.9777449199040095,0.9777260882657324,0.9888189800816953,0.9887936286999006,0.9888098502260227,0.9888003278042197,malignant,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/22614379.xml
5.446194979079252e-06,9.275522095949976e-06,5.298705702820325e-06,3.680762736488086e-06,0.8102536871198396,0.676918439095453,0.8153819659937435,0.8717930313870845,0.9999972769025105,0.9999953622389519,0.9999973506471486,0.9999981596186318,5.446194979079252e-06,9.275522095949976e-06,5.298705702820325e-06,3.680762736488086e-06,0.9999658513271266,0.9999620150267253,0.9999660004116995,0.9999676097135975,0.9999829255177943,0.999981007333002,0.9999830000613508,0.9999838047256553,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/22614405.xml
7.315564607033483e-05,9.275522095949976e-05,5.6666713766272916e-05,0.00011101180413248067,0.995936708795521,0.9948493376122939,0.9968523816583595,0.9938355564439201,0.9999634221769649,0.9999536223895202,0.9999716666431169,0.9999444940979336,7.315564607033483e-05,9.275522095949976e-05,5.6666713766272916e-05,0.00011101180413248067,0.9819228124883373,0.9818988470888698,0.9819402917772789,0.9818805942257863,0.9909201847214222,0.9909080921502608,0.9909290044081256,0.9908988819379031,malignant,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/22614431.xml
2.3403918964151377e-05,3.474640023244753e-05,2.5463224627442115e-05,3.474640023244753e-05,0.8877001612276663,0.8333159583220598,0.8778121258178758,0.8333159583220598,0.9999882980405179,0.9999826267998839,0.9999872683876863,0.9999826267998839,2.3403918964151377e-05,3.474640023244753e-05,2.5463224627442115e-05,3.474640023244753e-05,0.9997681909959664,0.9997567981373072,0.9997661433846682,0.9997567981373072,0.9998840887802778,0.9998783916743612,0.9998830648554201,0.9998783916743612,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/53587572.xml
3.00276696143829e-05,3.9310546025692754e-05,3.0025998982648504e-05,4.608314946083083e-05,0.8865255848455901,0.8514820106456448,0.886525585681127,0.825894641693209,0.9999849861651928,0.9999803447269873,0.9999849870005088,0.9999769584252696,3.00276696143829e-05,3.9310546025692754e-05,3.0025998982648504e-05,4.608314946083083e-05,0.9997053526162581,0.999696005581745,0.9997053690073823,0.9996892335566476,0.9998526654543949,0.9998479912375405,0.9998526736511646,0.9998446047044749,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/53587599.xml
6.476556191337488e-06,9.569983114869023e-06,7.2121272066165525e-06,9.128291586490453e-06,0.9371396186979231,0.9071380719047132,0.92999639375062,0.9114240070475725,0.9999967617219043,0.9999952150084426,0.9999963939363967,0.9999954358542069,6.476556191337488e-06,9.569983114869023e-06,7.2121272066165525e-06,9.128291586490453e-06,0.9998904926727498,0.9998873740626696,0.9998897628437728,0.9998878157459394,0.999945244837311,0.9999436854456702,0.9999448799027738,0.9999439062997181,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/50996800.xml
6.770945109125556e-06,8.392139039192835e-06,6.329009589479832e-06,8.392139039192835e-06,0.9452347095562321,0.9321386608138499,0.9488063591090927,0.9321386608138499,0.9999966145274455,0.9999958039304804,0.9999968354952052,0.9999958039304804,6.770945109125556e-06,8.392139039192835e-06,6.329009589479832e-06,8.392139039192835e-06,0.999869593399104,0.999867941951026,0.9998700422070558,0.999867941951026,0.9999347945736782,0.999933968795453,0.9999350189922622,0.999933968795453,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/50996827.xml
9.862028745900266e-06,1.2956284832438063e-05,9.861480058026713e-06,1.1483979737842828e-05,0.9151849421166339,0.8886011164175275,0.9151849423910096,0.9012600804609903,0.9999950689856272,0.999993521857584,0.9999950692599707,0.9999942580101311,9.862028745900266e-06,1.2956284832438063e-05,9.861480058026713e-06,1.1483979737842828e-05,0.9998738612069278,0.9998707385448126,0.9998738682244556,0.9998722108139234,0.999936928614464,0.9999353671837058,0.9999369321234493,0.9999361033655718,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/50996854.xml
6.7709451091255564e-06,9.275522095949976e-06,7.2121272066165525e-06,8.833830567571406e-06,0.9420621055134788,0.9206502738066477,0.9382835473780645,0.9244288321968073,0.9999966145274455,0.9999953622389519,0.9999963939363967,0.9999955830847163,6.7709451091255564e-06,9.275522095949976e-06,7.2121272066165525e-06,8.833830567571406e-06,0.9998763635299538,0.9998738303723532,0.9998759288556263,0.9998742720558832,0.9999381798541117,0.9999369131962043,0.9999379625034877,0.9999371340518779,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/50996881.xml
9.641237057559216e-05,0.00013368530258924728,9.787886923265321e-05,0.0001401634450054663,0.9920799413327739,0.9890207265301746,0.9919590271631817,0.9884886912519012,0.9999517938147122,0.9999331573487055,0.9999510605653837,0.9999299182774973,9.641237057559216e-05,0.00013368530258924728,9.787886923265321e-05,0.0001401634450054663,0.9877304079843199,0.9876901805718044,0.9877296148701107,0.9876837042034192,0.9938462697944386,0.9938260313414035,0.9938458707818384,0.9938227730352224,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/50993399.xml
5.7553033427567236e-05,8.303800733517121e-05,5.6666713766272916e-05,7.714878695679027e-05,0.929849260449672,0.8988106877630249,0.9309257439642543,0.9059872347301862,0.9999712234832863,0.9999584809963324,0.9999716666431169,0.9999614256065215,5.7553033427567236e-05,8.303800733517121e-05,5.6666713766272916e-05,7.714878695679027e-05,0.9991220307965853,0.9990963485526905,0.9991229626414674,0.9991022368296936,0.9995609190022313,0.9995480721569576,0.9995613851292313,0.9995510176222591,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/50993426.xml
9.214373126766517e-05,0.00012087624826626873,7.845028165564538e-05,0.00011542871941626637,0.9968040814465149,0.9958085324702916,0.9972788767062077,0.9959974293017156,0.9999539281343662,0.9999395618758669,0.9999607748591723,0.9999422856402918,9.214373126766517e-05,0.00012087624826626873,7.845028165564538e-05,0.00011542871941626637,0.9710761753010358,0.9710404923731772,0.9710914466915526,0.971045938614749,0.9854319739591545,0.9854138685715649,0.9854397225054167,0.9854166319962074,malignant,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/27829134.xml
0.00010185856555467141,0.00014207744162844012,7.992214435087323e-05,0.00012293747539870209,0.9964605358480365,0.9950641686372877,0.9972226481936748,0.9957290992871869,0.9999490707172226,0.9999289612791858,0.9999600389278247,0.9999385312623008,0.00010185856555467141,0.00014207744162844012,7.992214435087323e-05,0.00012293747539870209,0.9711201896149216,0.9710730367806526,0.9711436994262467,0.9710921716745059,0.9854543062034493,0.9854303814986894,0.9854662345439578,0.9854400903527855,malignant,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/27829188.xml
1.501383480719145e-05,1.5753664512169008e-05,1.3835509335141958e-05,1.4870281455411867e-05,0.39284963584692006,0.3630873611655651,0.4404692726359933,0.39880208857684196,0.9999924930825965,0.9999921231677439,0.9999930822453325,0.9999925648592725,1.501383480719145e-05,1.5753664512169008e-05,1.3835509335141958e-05,1.4870281455411867e-05,0.9999602580272674,0.9999595121639799,0.9999614376945257,0.9999603955199842,0.9999801288162017,0.9999797558770777,0.9999807186613778,0.9999801975639239,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/50997223.xml
1.95768630329065e-05,2.061227132433328e-05,1.9134215037962284e-05,2.13484238716309e-05,0.4923566235934752,0.4656385486273896,0.5038072266011399,0.44655421107836785,0.9999902115684836,0.9999896938643379,0.9999904328924809,0.9999893257880643,1.95768630329065e-05,2.061227132433328e-05,1.9134215037962284e-05,2.13484238716309e-05,0.9999418593156181,0.999940814504055,0.9999423040920102,0.9999400783823972,0.9999709292352543,0.9999704068141492,0.9999711516298909,0.9999700387423601,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/50997250.xml
7.654111862489759e-06,7.655986491895218e-06,7.653686015184913e-06,7.655986491895218e-06,-3.827070577658033e-06,-3.828007899535993e-06,-3.8268576523759054e-06,-3.828007899535993e-06,0.9999961729440687,0.9999961720067541,0.9999961731569924,0.9999961720067541,7.654111862489759e-06,7.655986491895218e-06,7.653686015184913e-06,7.655986491895218e-06,0.9999846918641532,0.9999846881149373,0.999984692715838,0.9999846881149373,0.999992345902784,0.9999923440281617,0.9999923463286297,0.9999923440281617,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/50997277.xml
1.236433454709884e-05,1.2367362794599969e-05,1.2363646639914092e-05,1.2367362794599969e-05,-6.182205492977897e-06,-6.183719635452059e-06,-6.181861535132844e-06,-6.183719635452059e-06,0.9999938178327263,0.9999938163186028,0.9999938181766801,0.9999938163186028,1.236433454709884e-05,1.2367362794599969e-05,1.2363646639914092e-05,1.2367362794599969e-05,0.999975271560221,0.9999752655038385,0.9999752729360101,0.9999752655038385,0.9999876357036726,0.9999876326754439,0.9999876363915756,0.9999876326754439,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/50997304.xml
0.0002518497191676919,0.00032390712081095153,0.00020738545375760658,0.00032479050386770866,0.9973569710491266,0.9966015552897937,0.9978234851839783,0.9965922868042203,0.999874075140416,0.9998380464395944,0.9998963072731211,0.9998376047480662,0.0002518497191676919,0.00032390712081095153,0.00020738545375760658,0.00032479050386770866,0.9044599199185879,0.9043657989416227,0.9045093853111864,0.9043649161316146,0.9510309773706574,0.950981492428545,0.9510569832093061,0.9509810282711294,malignant,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/22670465.xml
0.00023006493925137482,0.0003072700732420254,0.0002251949923698638,0.00033774678870014674,0.9969955796762582,0.9959882987843005,0.9970590195309916,0.9955903964596,0.9998849675303741,0.9998463649633789,0.9998874025038149,0.99983112660565,0.00023006493925137482,0.0003072700732420254,0.0002251949923698638,0.00033774678870014674,0.9231945043829071,0.9230993651778645,0.9232034555554217,0.9230689081204015,0.9608301121337253,0.960780601999158,0.9608347701636435,0.960764751705849,malignant,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/22670511.xml
0.00015514295967431168,0.0002354215846257779,0.00018516032705966578,0.0002499974050622708,0.9977953747502208,0.996655380929674,0.9973686786379689,0.9964483032011173,0.9999224285201629,0.999882289207687,0.9999074198364701,0.9998750012974689,0.00015514295967431168,0.0002354215846257779,0.00018516032705966578,0.0002499974050622708,0.9294733022257524,0.9293764731317078,0.9294470619023071,0.9293619043866518,0.9640919573493767,0.9640417382726267,0.9640783484252238,0.9640341821671324,malignant,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/24065530.xml
8.831667533642031e-07,8.833830567571406e-07,8.831176171367209e-07,8.833830567571406e-07,-4.415835716780661e-07,-4.4169172347006266e-07,-4.41559003542628e-07,-4.4169172347006266e-07,0.9999995584166235,0.9999995583084718,0.9999995584411916,0.9999995583084718,8.831667533642031e-07,8.833830567571406e-07,8.831176171367209e-07,8.833830567571406e-07,0.9999982336676633,0.9999982332350571,0.9999982337659358,0.9999982332350571,0.9999991168334417,0.9999991166171384,0.9999991168825779,0.9999991166171384,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/24065557.xml
0.00013159184625126627,0.000169609546897371,7.34459484918706e-05,0.0001566532620649329,0.9957223358727016,0.9944878207687107,0.9976123573664333,0.9949088900155453,0.9999342040768744,0.9999151952265515,0.9999632770257542,0.9999216733689675,0.00013159184625126627,0.000169609546897371,7.34459484918706e-05,0.0001566532620649329,0.9691058778892302,0.9690604569640849,0.969165696216397,0.9690734090217633,0.9844317537997391,0.9844086839133861,0.9844621354914556,0.984415262489242,malignant,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/24065584.xml
7.359722944701691e-07,7.361525472976172e-07,7.359313476139339e-07,7.361525472976172e-07,-3.679862826489389e-07,-3.6807640912900163e-07,-3.6796580920575385e-07,-3.6807640912900163e-07,0.9999996320138529,0.9999996319237264,0.9999996320343261,0.9999996319237264,7.359722944701691e-07,7.361525472976172e-07,7.359313476139339e-07,7.361525472976172e-07,0.9999985280562237,0.9999985276957183,0.9999985281381172,0.9999985276957183,0.999999264027841,0.9999992638475882,0.9999992640687878,0.9999992638475882,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/24065611.xml
1.9135279656224397e-06,2.3556881513523747e-06,1.9134215037962287e-06,2.3556881513523747e-06,0.7936498368823747,0.7460305681822077,0.793649836935606,0.7460305681822077,0.9999990432360171,0.9999988221559242,0.9999990432892483,0.9999988221559242,1.9135279656224397e-06,2.3556881513523747e-06,1.9134215037962287e-06,2.3556881513523747e-06,0.9999888132677822,0.9999883688383195,0.9999888138901694,0.9999883688383195,0.9999944066182481,0.9999941844022492,0.9999944069294434,0.9999941844022492,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/53587104.xml
1.118677887594657e-05,1.4870281455411867e-05,1.0450225136117861e-05,1.3986898398654726e-05,0.9605753186798435,0.947606671687669,0.9631690480048694,0.9507191466369161,0.9999944066105622,0.9999925648592725,0.9999947748874318,0.9999930065508007,1.118677887594657e-05,1.4870281455411867e-05,1.0450225136117861e-05,1.3986898398654726e-05,0.9997050626981626,0.9997013098058016,0.9997058150205927,0.9997021931633664,0.999852520473976,0.999850643749256,0.9998528966906045,0.9998510854939181,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/53587131.xml
3.09108363677471e-06,3.386301717569039e-06,2.796539120932949e-06,3.680762736488086e-06,0.6999984544502191,0.6714268782689875,0.7285700302946648,0.6428553024662911,0.9999984544581815,0.9999983068491414,0.9999986017304394,0.9999981596186318,3.09108363677471e-06,3.386301717569039e-06,2.796539120932949e-06,3.680762736488086e-06,0.9999866053668774,0.9999863076271956,0.9999869004829093,0.9999860131682577,0.9999933026610115,0.9999931537901625,0.9999934502200049,0.9999930065596748,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/30011484.xml
3.4443503381203917e-05,4.858606812164273e-05,3.090911659978523e-05,4.1960695195964175e-05,0.975320034342282,0.965194914269635,0.9778513137323648,0.9699410623237756,0.9999827782483093,0.9999757069659392,0.9999845454417002,0.999979019652402,3.4443503381203917e-05,4.858606812164273e-05,3.090911659978523e-05,4.1960695195964175e-05,0.9985699518762682,0.9985554689157693,0.9985735636243104,0.9985620936887891,0.9992847201254846,0.9992774734355665,0.9992865272905016,0.9992807882115963,malignant,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/30011507.xml
3.385472554562778e-06,4.416915283785702e-06,3.532470468546883e-06,3.533532227028562e-06,0.6805538628103086,0.5833311248639859,0.6666649004220735,0.6666648998911888,0.9999983072637229,0.9999977915423581,0.9999982337647658,0.9999982332338864,3.385472554562778e-06,4.416915283785702e-06,3.532470468546883e-06,3.533532227028562e-06,0.9999860165940254,0.9999849825637307,0.9999858701867569,0.9999858659397641,0.9999930082725705,0.9999924912536747,0.9999929350684218,0.9999929329449104,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/30011530.xml
4.047847619585931e-05,5.4475288500023665e-05,4.6510861169200634e-05,6.978726148381411e-05,0.9809208994098696,0.974329930704281,0.9780763802549234,0.9671145598752142,0.9999797607619021,0.9999727623557501,0.9999767445694154,0.9999651063692581,4.047847619585931e-05,5.4475288500023665e-05,4.6510861169200634e-05,6.978726148381411e-05,0.9978379097243697,0.9978233951724217,0.9978319957776286,0.9978080851021428,0.9989183699003487,0.998911104739767,0.9989154097207774,0.9989034413306137,malignant,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/30011553.xml
1.1775556711522707e-06,1.1778440756761875e-06,1.1774901561822942e-06,1.1778440756761875e-06,-5.887781822356792e-07,-5.889223846674647e-07,-5.887454247121181e-07,-5.889223846674647e-07,0.9999994112221644,0.9999994110779622,0.9999994112549219,0.9999994110779622,1.1775556711522707e-06,1.1778440756761875e-06,1.1774901561822942e-06,1.1778440756761875e-06,0.9999976448907375,0.9999976443139298,0.9999976450217674,0.9999976443139298,0.9999988224446754,0.9999988221562712,0.9999988225101905,0.9999988221562712,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/24055573.xml
9.302689802102938e-05,0.00013574652972168062,9.935073192788109e-05,0.00013574652972168062,0.998027881451832,0.9971229361841306,0.9978937054024983,0.9971229361841306,0.9999534865509894,0.9999321267351393,0.9999503246340362,0.9999321267351393,9.302689802102938e-05,0.00013574652972168062,9.935073192788109e-05,0.00013574652972168062,0.9527359340989112,0.9526819574235524,0.9527321709102045,0.9526819574235524,0.9760819300135164,0.9760542799576017,0.9760800023103662,0.9760542799576017,malignant,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/24055600.xml
1.766333506728406e-06,2.0612271324333277e-06,1.7662352342734415e-06,2.0612271324333277e-06,0.45454457137727117,0.36363533302112816,0.4545445714264076,0.36363533302112816,0.9999991168332465,0.9999989693864336,0.9999991168823827,0.9999989693864336,1.766333506728406e-06,2.0612271324333277e-06,1.7662352342734415e-06,2.0612271324333277e-06,0.9999949953967606,0.9999946997111535,0.9999949956751985,0.9999946997111535,0.9999974976952496,0.9999973498520651,0.9999974978344688,0.9999973498520651,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/24055627.xml
7.050614581024221e-05,0.00012485147202167588,0.00010347194747451912,0.0001249987025311354,0.9981093366528707,0.9966528389841353,0.997225188099681,0.996648891860296,0.9999647469270949,0.9999375742639893,0.9999482640262628,0.9999375006487345,7.050614581024221e-05,0.00012485147202167588,0.00010347194747451912,0.0001249987025311354,0.9626377483308094,0.9625744572093544,0.9626068228461113,0.9625743100156305,0.9811410440557511,0.9811087896912117,0.9811252839704577,0.9811087146772424,malignant,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/24055654.xml
2.0607224245164737e-06,2.061227132433328e-06,2.060607773319015e-06,2.061227132433328e-06,-1.0303622739035586e-06,-1.0306146283820816e-06,-1.0303049481866997e-06,-1.0306146283820816e-06,0.9999989696387879,0.9999989693864338,0.9999989696961133,0.9999989693864338,2.0607224245164737e-06,2.061227132433328e-06,2.060607773319015e-06,2.061227132433328e-06,0.9999958785615208,0.9999958775521082,0.9999958787908225,0.9999958775521082,0.9999979392786371,0.9999979387739297,0.9999979393932882,0.9999979387739297,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/24065680.xml
5.4461949790792516e-05,8.509923446760454e-05,5.740264511388685e-05,7.17012581067879e-05,0.9849436769866414,0.9764795714307642,0.9841298232913518,0.9801826146830139,0.9999727690251046,0.9999574503827663,0.9999712986774429,0.9999641493709467,5.4461949790792516e-05,8.509923446760454e-05,5.740264511388685e-05,7.17012581067879e-05,0.9963283265249349,0.9962968092037656,0.9963255870421173,0.9963102050793171,0.9981624750134293,0.9981466872177484,0.9981611027495098,0.9981533975693901,malignant,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/24065707.xml
1.3247501300463045e-06,1.3250745851357108e-06,1.3246764257050812e-06,1.3250745851357108e-06,-6.623755037641698e-07,-6.625377315238102e-07,-6.623386515447392e-07,-6.625377315238102e-07,0.999999337624935,0.9999993374627074,0.9999993376617873,0.9999993374627074,1.3247501300463045e-06,1.3250745851357108e-06,1.3246764257050812e-06,1.3250745851357108e-06,0.9999973505023724,0.9999973498534634,0.9999973506497808,0.9999973498534634,0.9999986752503087,0.9999986749258538,0.999998675324013,0.9999986749258538,benign,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/24065734.xml
4.018408727807123e-05,6.301465804867603e-05,4.768835132538292e-05,6.551757670948792e-05,0.9857655714871469,0.9776837453640487,0.9831063938646326,0.9767973520724337,0.9999799079563609,0.9999684926709755,0.9999761558243373,0.9999672412116454,4.018408727807123e-05,6.301465804867603e-05,4.768835132538292e-05,6.551757670948792e-05,0.997136796761894,0.9971132781176789,0.997129449997694,0.9971107755207239,0.9985673721696969,0.9985555959072479,0.9985636935106814,0.998554342797989,malignant,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/24065761.xml
7.241967377586465e-05,0.00010114735999869257,7.830309538612257e-05,0.00011793163807707827,0.9957911883243573,0.9941230491444275,0.9954490107300099,0.9931478345919742,0.9999637901631122,0.9999494263200005,0.9999608484523068,0.9999410341809616,7.241967377586465e-05,0.00010114735999869257,7.830309538612257e-05,0.00011793163807707827,0.9827209060239738,0.9826880060022513,0.9827159724265003,0.9826712254012562,0.9913228061655667,0.9913062120264612,0.9913203177714559,0.9912977481066202,malignant,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/50999432.xml
9.626517611669812e-05,0.0001426663636662782,0.00010376632001356469,0.00015120573321493057,0.9946432008465736,0.9920630733749276,0.9942254717423237,0.991588004495408,0.9999518674119416,0.999928666818167,0.9999481168399931,0.9999243971333927,9.626517611669812e-05,0.0001426663636662782,0.00010376632001356469,0.00015120573321493057,0.9819330915874734,0.9818823404355843,0.9819265826182432,0.9818738035755182,0.9909253713511798,0.9908997630616249,0.9909220870574251,0.9908954554217706,malignant,D:/mathe/Documents/BancoDados_IC/Mamografia/INBREAST/AllXML/50999459.xml
